"variable" "ht.code" "sex" "count_n_" "n_denom" "rate_strat" "year" "aggr_level"
"opr" 4 "f" 366 2869257 12.755915555839 2016 "sex"
"opr" 1 "m" 131 2837872 4.61613490671884 2016 "sex"
"opr" 2 "m" 242 2837872 8.52751639256457 2016 "sex"
"opr" 3 "m" 155 2837872 5.46183901176656 2016 "sex"
"opr" 4 "m" 528 2837872 18.60549031105 2016 "sex"
"opr_patients" 1 "f" 117 2869257 4.07771071047313 2016 "sex"
"opr_patients" 2 "f" 84 2869257 2.92758717674994 2016 "sex"
"opr_patients" 3 "f" 92 2869257 3.20640500310708 2016 "sex"
"opr_patients" 4 "f" 293 2869257 10.2117028903301 2016 "sex"
"opr_patients" 1 "m" 107 2837872 3.77043080167111 2016 "sex"
"opr_patients" 2 "m" 184 2837872 6.48373147203256 2016 "sex"
"opr_patients" 3 "m" 110 2837872 3.87614381480208 2016 "sex"
"opr_patients" 4 "m" 401 2837872 14.1303060885058 2016 "sex"
"prevalence" 1 "f" 11904 2888505 412.116302377874 2017 "sex"
"prevalence" 2 "f" 6667 2888505 230.811440520269 2017 "sex"
"prevalence" 3 "f" 2932 2888505 101.505796251002 2017 "sex"
"prevalence" 4 "f" 19579 2888505 677.82468785756 2017 "sex"
"prevalence" 1 "m" 10507 2860056 367.370429110479 2017 "sex"
"prevalence" 2 "m" 7567 2860056 264.575239086228 2017 "sex"
"prevalence" 3 "m" 3212 2860056 112.305493319012 2017 "sex"
"prevalence" 4 "m" 19515 2860056 682.329297048729 2017 "sex"
"incidence" 1 "f" 363 2888505 12.5670545835995 2017 "sex"
"incidence" 2 "f" 271 2888505 9.38201595635112 2017 "sex"
"incidence" 3 "f" 65 2888505 2.25029903012112 2017 "sex"
"incidence" 4 "f" 683 2888505 23.6454498088111 2017 "sex"
"incidence" 1 "m" 393 2860056 13.7409896869152 2017 "sex"
"incidence" 2 "m" 278 2860056 9.72008939685097 2017 "sex"
"incidence" 3 "m" 66 2860056 2.3076471229934 2017 "sex"
"incidence" 4 "m" 722 2860056 25.2442609515338 2017 "sex"
"opr" 1 "f" 162 2888505 5.6084375827634 2017 "sex"
"opr" 2 "f" 112 2888505 3.87743832882408 2017 "sex"
"opr" 3 "f" 138 2888505 4.77755794087253 2017 "sex"
"opr" 4 "f" 412 2888505 14.26343385246 2017 "sex"
"opr" 1 "m" 175 2860056 6.11876131096734 2017 "sex"
"opr" 2 "m" 266 2860056 9.30051719267035 2017 "sex"
"opr" 3 "m" 198 2860056 6.92294136898019 2017 "sex"
"opr" 4 "m" 639 2860056 22.3422198726179 2017 "sex"
"opr_patients" 1 "f" 140 2888505 4.8467979110301 2017 "sex"
"opr_patients" 2 "f" 87 2888505 3.01193870185442 2017 "sex"
"opr_patients" 3 "f" 94 2888505 3.25427859740592 2017 "sex"
"opr_patients" 4 "f" 321 2888505 11.1130152102904 2017 "sex"
"opr_patients" 1 "m" 151 2860056 5.2796169026061 2017 "sex"
"opr_patients" 2 "m" 185 2860056 6.46840481445119 2017 "sex"
"opr_patients" 3 "m" 128 2860056 4.47543684459325 2017 "sex"
"opr_patients" 4 "m" 464 2860056 16.2234585616505 2017 "sex"
"prevalence" 1 "f" 12354 2904648 425.31831740025 2018 "sex"
"prevalence" 2 "f" 7092 2904648 244.160393961678 2018 "sex"
"prevalence" 3 "f" 2996 2904648 103.145028244386 2018 "sex"
"prevalence" 4 "f" 20464 2904648 704.525987314126 2018 "sex"
"prevalence" 1 "m" 10978 2876269 381.675010230267 2018 "sex"
"prevalence" 2 "m" 8147 2876269 283.24888944671 2018 "sex"
"prevalence" 3 "m" 3263 2876269 113.445578282143 2018 "sex"
"prevalence" 4 "m" 20564 2876269 714.953990742869 2018 "sex"
"incidence" 1 "f" 445 2904648 15.3202728867663 2018 "sex"
"incidence" 2 "f" 199 2904648 6.85108832464381 2018 "sex"
"incidence" 3 "f" 51 2904648 1.75580655556198 2018 "sex"
"incidence" 4 "f" 683 2904648 23.5140368127222 2018 "sex"
"incidence" 1 "m" 477 2876269 16.5839843213552 2018 "sex"
"incidence" 2 "m" 249 2876269 8.65704841932378 2018 "sex"
"incidence" 3 "m" 68 2876269 2.36417386551814 2018 "sex"
"incidence" 4 "m" 780 2876269 27.1184649280022 2018 "sex"
"opr" 1 "f" 178 2904648 6.12810915470653 2018 "sex"
"opr" 2 "f" 115 2904648 3.95917164489467 2018 "sex"
"opr" 3 "f" 149 2904648 5.12970934860265 2018 "sex"
"opr" 4 "f" 442 2904648 15.2169901482038 2018 "sex"
"opr" 1 "m" 257 2876269 8.93518652114945 2018 "sex"
"opr" 2 "m" 339 2876269 11.7861020648625 2018 "sex"
"opr" 3 "m" 210 2876269 7.30112517292367 2018 "sex"
"opr" 4 "m" 806 2876269 28.0224137589356 2018 "sex"
"opr_patients" 1 "f" 158 2904648 5.43955756429006 2018 "sex"
"opr_patients" 2 "f" 94 2904648 3.23619247495738 2018 "sex"
"opr_patients" 3 "f" 105 2904648 3.61489584968643 2018 "sex"
"opr_patients" 4 "f" 357 2904648 12.2906458889339 2018 "sex"
"opr_patients" 1 "m" 219 2876269 7.61403053747754 2018 "sex"
"opr_patients" 2 "m" 247 2876269 8.58751389386737 2018 "sex"
"opr_patients" 3 "m" 140 2876269 4.86741678194912 2018 "sex"
"opr_patients" 4 "m" 606 2876269 21.068961213294 2018 "sex"
